BibID,Shelfmark,Title,Full Coverage?,Facets
9946465403503681,Ms. Coll. 742,"Camera della Biccherna legal document, 1244.",,"Latin, 13th century, 1244, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval Notarial documents, Debt, Italy Siena Siena (Italy), Siena (Italy). Camera della Biccherna, Parchment, , "
9946465403503681,Ms. Coll. 742,"Camera della Biccherna legal document, 1244.",,"13th century, Italy, Italian, Legal, Accounts, Financial records"
9946466183503681,Ms. Coll. 742,"Council notarial document, 1248.",,"Latin, 13th century, 1248, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval Notarial documents, Catholic Church. Archdiocese of Siena (Italy) Church maintenance and repair, Italy Siena (Italy), Siena (Italy). Council, Parchment, , "
9946466183503681,Ms. Coll. 742,"Council notarial document, 1248.",,"13th century, Italian, Italy, Legal"
9946466803503681,Ms. Coll. 742,"Ildibrandinus legal document, 1251.",,"Latin, 13th century, 1251, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval Notarial documents, Real property, Italy Siena (Italy), Ildibrandinus, Parchment, , "
9946466803503681,Ms. Coll. 742,"Ildibrandinus legal document, 1251.",,"13th century,  Legal, Italy, Italian"
9946508583503681,Ms. Coll. 742,"Notarial document concerning sale of horses, 1254.",,"Latin, 13th century, 1254, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval Notarial documents, Horses, Italy Siena (Italy), Oltremonti, Piccolomo, Parchment, , "
9946508583503681,Ms. Coll. 742,"Notarial document concerning sale of horses, 1254.",,"13th century,  Legal, Italy, Italian"
9946509993503681,Ms. Coll. 742,"Generale consilium partis Guelforum decision, 1276.",,"Latin, 13th century, 1276, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval Notarial documents, Guelfs and Ghibellines, Siena (Italy), Generale consilium partis Guelforum, Parchment, , "
9946509993503681,Ms. Coll. 742,"Generale consilium partis Guelforum decision, 1276.",,"13th century,  Legal, Italy, Italian"
9947415693503681,Ms. Coll. 742,"Piccolomini family land agreement, 1278.",,"Latin, 13th century, 1278, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval Notarial documents, Real property, Italy Pienza (Italy), Piccolomini family, Parchment, , "
9947415693503681,Ms. Coll. 742,"Piccolomini family land agreement, 1278.",,"13th century, Italy, Italian, Legal"
9947432813503681,Ms. Coll. 742,"Monticchiello notarial document, 1293.",,"Latin, 13th century, 1293, Legal documents Manuscripts, Latin - 13th century Manuscripts, Medieval Notarial documents, Piccolomini, Roma di, Monticchiello (Italy) Siena (Italy), Monticchiello (Italy). Podestà, Parchment, , "
9947432813503681,Ms. Coll. 742,"Monticchiello notarial document, 1293.",,"13th century, Italy, Italian, Legal"
9947434543503681,Ms. Coll. 742,"Baldinus Ceccharini legal claim, 1337.",,"Latin, 14th century, 1337, Legal documents Manuscripts, Latin - 14th century Manuscripts, Medieval Notarial documents, Piccolomini, Salomon de Real property, Italy Siena (Italy), Ceccharini, Baldinus, Parchment, , "
9947434543503681,Ms. Coll. 742,"Baldinus Ceccharini legal claim, 1337.",,"14th century,  Legal, Italy, Italian"
9947481163503681,Ms. Coll. 742,"Nado de Tolomeo assumption of guardianship, 1349.",,"Latin, 14th century, 1349, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Guardian and ward Inheritance and succession Piccolomini, Antonius de Piccolomini, Baptista di Piccolomini, Bartalus de, Italy Siena Siena (Italy), Tolomeo, Nado de, Parchment, , "
9947481163503681,Ms. Coll. 742,"Nado de Tolomeo assumption of guardianship, 1349.",,"14th century, Italy, Italian, Legal"
9947581203503681,Ms. Coll. 742,"Giovanni Piccolomini guardianship agreement, 1351.",,"Latin, 14th century, 1351, Legal documents Manuscripts, Latin - 14th century Manuscripts, Medieval Manuscripts, Renaissance Notarial documents, Domus Misericordie (Siena, Italy) Fey, Jacopo Guardian and ward Inheritance and succession, Italy Siena Siena (Italy), Piccolomini, Giovanni de, Parchment, , "
9947581203503681,Ms. Coll. 742,"Giovanni Piccolomini guardianship agreement, 1351.",,"14th century, Legal, Italian, Italy, Document"
9947582393503681,Ms. Coll. 742,"Records of lawsuit, 1363.",,"Latin, 14th century, 1363, Legal documents Manuscripts, Latin - 14th century Manuscripts, Medieval Manuscripts, Renaissance Notarial documents, Civil law Contro, Mochata di Niccola, Contro di Real property, Italy Siena (Italy), Piccolomini, Carlo Blasii de, Parchment, , "
9947582393503681,Ms. Coll. 742,"Records of lawsuit, 1363.",,"14th century, Legal, Italian, Italy, Document"
9947602543503681,Ms. Coll. 742,"Consilium generale decision, 1363.",,"Latin, 14th century, 1363, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance, Piccolomini, Pietro de Piccolomini, Spinello de Piccolomini, Tommaso de Real property, Grosseto (Italy : Province) Italy Siena (Italy), Siena (Italy). Consilium generale, Parchment, , "
9947602543503681,Ms. Coll. 742,"Consilium generale decision, 1363.",,"14th century, Italy, Italian, Legal"
9947602793503681,Ms. Coll. 742,"Tribunal notarial document, 1374.",,"Latin, 14th century, 1374, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Guardian and ward Inheritance and succession Piccolomini, Tengoccio d'Enea de, Italy Siena Siena (Italy), Siena (Italy). Tribunal, Parchment, , "
9947602793503681,Ms. Coll. 742,"Tribunal notarial document, 1374.",,"14th century, Legal, Italian, Italy, Document"
9947608133503681,Ms. Coll. 742,"Tribunal nomination of guardian, 1377.",,"Latin, 14th century, 1377, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Fey, Bartolus Guardian and ward Inheritance and succession Piccolomini, Agostino d'Enea di Corrado Piccolomini, Silvio di Silvio di Enea, Italy Siena Siena (Italy), Siena (Italy). Tribunal, Parchment, , "
9947608133503681,Ms. Coll. 742,"Tribunal nomination of guardian, 1377.",,"14th century, Legal, Italian, Italy, Document"
9947608283503681,Ms. Coll. 742,"Tribunal nomination of guardian, 1378.",,"Latin, 14th century, 1378, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance, Guardian and ward Inheritance and succession Petronibus, Agabitus de Petronibus, Petronius Caterini de Petronibus, Petronius de, Italy Siena Siena (Italy), Siena (Italy). Tribunal, Parchment, , "
9947608283503681,Ms. Coll. 742,"Tribunal nomination of guardian, 1378.",,"14th century, Legal, Italian, Italy, Document"
9947608343503681,Ms. Coll. 742,"Terms of payment, 1387.",,"Latin, 14th century, 1387, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Real property, Italy Pienza (Italy) Siena (Italy), Piccolomini, Tengoccio d'Enea de, Parchment, , "
9947608343503681,Ms. Coll. 742,"Terms of payment, 1387.",,"14th century, Legal, Italian, Italy, Document"
9947608673503681,Ms. Coll. 742,"Fazio de Piccolomini claim, 1392.",,"Latin, 14th century, 1392, Legal documents Manuscripts, Latin - 14th century Manuscripts, Renaissance Notarial documents, Inheritance and succession Piccolomini, Buonsignore di Fazio di Piccolomini, Landoccio di Fazio, Italy Siena (Italy), Piccolomini, Fazio de, Parchment, , "
9947608673503681,Ms. Coll. 742,"Fazio de Piccolomini claim, 1392.",,"14th century, Legal, Italian, Italy, Document"
9947610493503681,Ms. Coll. 742,"Malavolti family records of guardianship, 1413.",,"Latin, 15th century, 1413, Financial documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Guardian and ward Inheritance and succession Malavolti, Bartolomeo de Malavolti, Donusdei Margarita de Malavolti, Francesco di Bartolomeo de, Italy Siena Siena (Italy), Malavolti family, Parchment, , "
9947610493503681,Ms. Coll. 742,"Malavolti family records of guardianship, 1413.",,"14th century, Legal, Italian, Italy, Document, Financial records"
9947613013503681,Ms. Coll. 742,"Consilium notarial document, 1431.",,"Latin, 15th century, 1431, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Castello di Rapolano (Rapolano Terme, Italy) Sognia, Antonio de Sognia, Enrico de Sognia, Francesco de, Siena (Italy), Rapolano Terme (Italy). Consilium, Parchment, , "
9947613013503681,Ms. Coll. 742,"Consilium notarial document, 1431.",,"15th century, Legal, Italian, Italy, Document"
9947620383503681,Ms. Coll. 742,"Tribunal arbitration, 1438.",,"Italian, 15th century, 1438, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Cino, Bartholomeo di Cino, Francesca Piccolomini di Cino, Francesco di Cino, Nofrio di Inheritance and succession, Italy Siena (Italy), Siena (Italy). Tribunal, Parchment, , "
9947620383503681,Ms. Coll. 742,"Tribunal arbitration, 1438.",,"15th century, Legal, Italian, Italy, Document"
9947679193503681,Ms. Coll. 742,"Simone di Nicholo Petroni petition, 1439.",,"Italian, 15th century, 1439, Legal documents Manuscripts, Italian - 15th century Manuscripts, Renaissance Notarial documents Petitions, Real property, Frosinone (Italy : Province) Italy, Petroni, Simone di Nicholo, Parchment, , "
9947679193503681,Ms. Coll. 742,"Simone di Nicholo Petroni petition, 1439.",,"15th century, Italy, Italian, Legal, Document"
9947679733503681,Ms. Coll. 742,"Mercantia notarial document, 1439.",,"Latin, 15th century, 1439, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Civil law Piccolomini, Tommaso d'Enea Sansedoniis, Guccia de, Italy Siena (Italy), Siena (Italy). Mercantia, Parchment, , "
9947679733503681,Ms. Coll. 742,"Mercantia notarial document, 1439.",,"15th century, Italy, Italian, Legal, Document"
9947706823503681,Ms. Coll. 742,"Curia episcopalis notarial document, 1456.",,"Latin, 15th century, 1456, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Catholic Church. Archdiocese of Siena (Italy) History Petronibus, Ludovicus Salimbeni de Piccolomini, Francesco de Pius II, Pope, 1405-1464, Siena (Italy), Curia episcopalis Senensis, Parchment, , "
9947706823503681,Ms. Coll. 742,"Curia episcopalis notarial document, 1456.",,"15th century, Italy, Italian, Legal, Document, Pontifical"
9947739253503681,Ms. Coll. 742,"List of prisoners in battle and notes, ca. 1460, 1600s.",,"Italian, 15th century 17th century, 1460, Lists Manuscripts, European Manuscripts, Italian - 15th century Manuscripts, Italian - 17th century Manuscripts, Renaissance, Prisoners, Italy Naples (Italy) Naples (Kingdom), Paper, , "
9947739253503681,Ms. Coll. 742,"List of prisoners in battle and notes, ca. 1460, 1600s.",,"15th century 17th century, Paper, Italy, Italian"
9947739523503681,Ms. Coll. 742,"Nicolaccio de' Mignanellis deed, 1467.",,"Latin, 15th century, 1467, Deeds Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Real property, Italy Siena (Italy), Mignanellis, Nicolaccio de', Parchment, , "
9947739523503681,Ms. Coll. 742,"Nicolaccio de' Mignanellis deed, 1467.",,"15th century, Italy, Italian, Legal, Document"
9947740393503681,Ms. Coll. 742,"Abbadia San Salvatore property lien, 1469.",,"Latin, 15th century, 1469, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance, Camaldolese Pius III, Pope, ca. 1440-1503 Real property, Italy Siena (Italy), Abbadia San Salvatore (Siena, Italy), Parchment, , "
9947740393503681,Ms. Coll. 742,"Abbadia San Salvatore property lien, 1469.",,"15th century, Italy, Italian, Legal, Document, Pontifical"
9947778073503681,Ms. Coll. 742,"Notarized account of Jacopo de Piccolomini agreement, 1470.",,"Latin, 15th century, 1470, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Ferdinand I, King of Naples, 1423-1494, Naples (Kingdom) Siena (Italy), Piccolomini, Jacopo de, Parchment, , "
9947778073503681,Ms. Coll. 742,"Notarized account of Jacopo de Piccolomini agreement, 1470.",,"15th century, Italy, Italian, Legal, Document"
9947778213503681,Ms. Coll. 742,"Giovanni di Fatio Piccolomini deed, 1470.",,"Latin, 15th century, 1470, Deeds Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Pannilini, Francesco Pannilini, Guglielmo Real property, Italy Siena (Italy), Piccolomini, Giovanni di Fatio, Parchment, , "
9947778213503681,Ms. Coll. 742,"Giovanni di Fatio Piccolomini deed, 1470.",,"15th century, Italy, Italian, Legal, Document"
9947778513503681,Ms. Coll. 742,"Francesco Bertini deed, 1477.",,"Latin, 15th century, 1477, Deeds Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Piccolomini, Cristoforo Guidantonio Real property, Italy Siena (Italy), Bertini, Francesco, Parchment, , "
9947778513503681,Ms. Coll. 742,"Francesco Bertini deed, 1477.",,"15th century, Italy, Italian, Legal, Document"
9947778583503681,Ms. Coll. 742,"Adam Luce Dominici deed of sale, 1481.",,"Latin, 15th century, 1481, Deeds Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Real property, Italy Orvieto (Italy) Siena (Italy), Dominici, Adam Luce, Parchment, , "
9947778583503681,Ms. Coll. 742,"Adam Luce Dominici deed of sale, 1481.",,"15th century, Italy, Italian, Legal, Document"
9947785873503681,Ms. Coll. 742,"Consilium generale grant of plenary power, 1482.",,"Latin, 15th century, 1482, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Bishops Pius III, Pope, ca. 1440-1503 Temporal power, Siena (Italy), Siena (Italy). Consilium generale, Parchment, , "
9947785873503681,Ms. Coll. 742,"Consilium generale grant of plenary power, 1482.",,"15th century, Italy, Italian, Legal, Document, Pontifical"
9947786173503681,Ms. Coll. 742,"Dowry arrangements, 1486.",,"Latin, 15th century, 1486, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance, Bandinelli, Antonia Dowry Piccolomini, Bernardinus, Italy, Piccolomini family, Parchment, , "
9947786173503681,Ms. Coll. 742,"Dowry arrangements, 1486.",,"15th century, Italy, Italian, Legal, Document"
9947786493503681,Ms. Coll. 742,"Vittoria Piccolomini dowry arrangement, 1486.",,"Latin, 15th century, 1486, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Dowry Ildobrandini, Geronimo Piccolomini, Victoria, Italy, Piccolomini, Antonia de, Parchment, , "
9947786493503681,Ms. Coll. 742,"Vittoria Piccolomini dowry arrangement, 1486.",,"15th century, Italy, Italian, Legal, Document"
9947797823503681,Ms. Coll. 742,"Privilege of citizenship, 1486-1487.",,"Latin, 15th century, 1486, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents Privileges, Citizenship, Ancona (Italy) Italy, Ancona (Italy). Anziani, Parchment, , "
9947797823503681,Ms. Coll. 742,"Privilege of citizenship, 1486-1487.",,"15th century, Italy, Italian, Legal, Document"
9947803803503681,Ms. Coll. 742,"Orvieto border arbitration, 1486.",,"Latin, 15th century, 1486, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Della Rovere, Giorgio Pius III, Pope, ca. 1440-1503 Real property, Italy Orvieto (Italy), Parchment, , "
9947803803503681,Ms. Coll. 742,"Orvieto border arbitration, 1486.",,"15th century, Italy, Italian, Legal, Document, Pontifical"
9947803813503681,Ms. Coll. 742,"Jacopo Nannis de Piccolomini debt agreement, 1487.",,"Latin, 15th century, 1487, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Debt, Italy Siena Siena (Italy), Piccolomini, Jacopo Nannis de, Parchment, , "
9947803813503681,Ms. Coll. 742,"Jacopo Nannis de Piccolomini debt agreement, 1487.",,"15th century, Italy, Italian, Legal, Document"
9947803993503681,Ms. Coll. 742,"Fraternità di Santa Maria petition, 1488.",,"Latin, 15th century, 1488, Legal documents Manuscripts, Italian - 15th century Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Confraternities Piccolomini, Andreas, Italy Siena (Italy), Fraternità di Santa Maria di Portico di Camollia, Parchment, , "
9947803993503681,Ms. Coll. 742,"Fraternità di Santa Maria petition, 1488.",,"15th century, Italy, Italian, Legal, Document"
9947826413503681,Ms. Coll. 742,"Cristoforo di Guidantonio de Piccolomini rental agreement, 1489.",,"Latin, 15th century, 1489, Agreements Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Piccolomini, Agnes, Siena (Italy), Piccolomini, Cristoforo di Guidantonio de, Parchment, , "
9947826413503681,Ms. Coll. 742,"Cristoforo di Guidantonio de Piccolomini rental agreement, 1489.",,"15th century, Italy, Italian, Legal, Document"
9947829593503681,Ms. Coll. 742,"Indulgence, between 1490 and 1520?",,"Latin, 15th century 16th century, 1490, Indulgences (documents) Manuscripts, Latin - 15th century Manuscripts, Latin - 16th century Manuscripts, Renaissance, Catholic Church Discipline Forgiveness of sin Piccolomini, Enea di Bartolomeo de Piccolomini, Maddalena de, Siena (Italy), Catholic Church. Pope, Parchment, , "
9947829593503681,Ms. Coll. 742,"Indulgence, between 1490 and 1520?",,"15th century 16th century, Documents, Italy, Italian, Pontifical"
9947830943503681,Ms. Coll. 742,"Giovanni di Urbano Piccolomini del Testa estate arbitration, 1493.",,"Italian, 15th century, 1493, Legal documents Manuscripts, Italian - 15th century Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Inheritance and succession Real property, Italy Siena (Italy), Testa, Giovanni di Urbano Piccolomini del, Parchment, , "
9947830943503681,Ms. Coll. 742,"Giovanni di Urbano Piccolomini del Testa estate arbitration, 1493.",,"15th century, Italy, Italian, Legal, Document"
9947836493503681,Ms. Coll. 742,"Charles VIII decree, 1494.",,"Latin, 15th century, 1494, Decrees Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance, Piccolomini, Jacopo de, France Italy Siena (Italy), Charles VIII, King of France, 1470-1498, Parchment, , "
9947836493503681,Ms. Coll. 742,"Charles VIII decree, 1494.",,"15th century, Italy, Italian, Legal, Document"
9947836603503681,Ms. Coll. 742,"Charles VIII decree, 1494.",,"Latin, 15th century, 1494, Decrees Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance, Piccolomini, Andrea de, France Italy Siena (Italy), Charles VIII, King of France, 1470-1498, Parchment, , "
9947836603503681,Ms. Coll. 742,"Charles VIII decree, 1494.",,"15th century, Italy, Italian, Legal, Document"
9947854213503681,Ms. Coll. 742,"Andrea di Nanni Todeschini Piccolomini legal document, 1496.",,"Latin, 15th century, 1496, Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Agriculture Appiani, Iacopo, 1459-1510 Economic aspects, Castiglione della Pescaia (Italy) Italy Tuscany (Italy), Piccolomini, Andrea di Nanni Todeschini, Parchment, , "
9947854213503681,Ms. Coll. 742,"Andrea di Nanni Todeschini Piccolomini legal document, 1496.",,"15th century, Italy, Italian, Legal, Document"
9947855183503681,Ms. Coll. 742,"Consilium generale legal document, 1506.",,"Latin, 16th century, 1506, Legal documents Manuscripts, Latin - 16th century Manuscripts, Renaissance Notarial documents Petitions, Piccolomini, Pietro di Carlo, Montalcino (Italy) Siena (Italy), Siena (Italy). Consilium generale, Parchment, , "
9947855183503681,Ms. Coll. 742,"Consilium generale legal document, 1506.",,"16th century, Italy, Italian, Legal, Document"
9947856473503681,Ms. Coll. 742,"Balia grant, 1508.",,"Latin, 16th century, 1508, Legal documents Manuscripts, Latin - 16th century Manuscripts, Renaissance Notarial documents, Real property, Italy Siena (Italy), Siena (Italy). Balia, Parchment, , "
9947856473503681,Ms. Coll. 742,"Balia grant, 1508.",,"16th century, Italy, Italian, Legal, Document"
9947856663503681,Ms. Coll. 742,"Archdiocese of Siena nomination, 1511.",,"Latin, 16th century, 1511, Legal documents Manuscripts, Latin - 16th century Manuscripts, Renaissance, Appointment, call, and election Clergy Matthei, Bernardino, Siena (Italy : Province) Siena (Italy), Catholic Church. Archdiocese of Siena (Italy), Parchment, , "
9947856663503681,Ms. Coll. 742,"Archdiocese of Siena nomination, 1511.",,"15th century, Italy, Italian, Legal, Document"
9947857463503681,Ms. Coll. 742,"Antonio Maria d'Enea di Giacomo Todeschini Piccolomini transcript of emancipation, 1547.",,"Latin, 16th century, 1547, Legal documents Manuscripts, Latin - 16th century Manuscripts, Renaissance Notarial documents, Parent and child (Law) Piccolomini, Giacomo Piccolomini, Scipione, Italy Siena (Italy), Piccolomini, Antonio Maria d'Enea di Giacomo Todeschini, Parchment, , "
9947857463503681,Ms. Coll. 742,"Antonio Maria d'Enea di Giacomo Todeschini Piccolomini transcript of emancipation, 1547.",,"16th century, Italy, Italian, Legal, Document"
9949879173503681,Ms. Coll. 749,"Eleonora de' Medici correspondence, 1577-1609.",N,"Italian, 16th century 17th century, 1577, Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century Manuscripts, Renaissance, Dowry Medici, Anna, Italy, Eleonora, consort of Vincenzo I Gonzaga, Duke of Mantua, 1569-1611, , "
9949879173503681,Ms. Coll. 749,"Eleonora de' Medici correspondence, 1577-1609.",N,"16th century 17th century, Italian, Correspondence"
9946385373503681,Ms. Coll. 750,"Alessandro Gondi ledger fragment, 1515-1516.",,"Italian, 16th century, 1515, Accounts Credit records Ledgers (account books) Manuscripts, Italian - 16th century Manuscripts, Renaissance, Accounting Textile industry, Italy Spain, Gondi, Alessandro, fl. 1515-1516, , "
9946385373503681,Ms. Coll. 750,"Alessandro Gondi ledger fragment, 1515-1516.",,"16th century, Financial records, Italian, Italy"
9946385403503681,Ms. Coll. 750,"Alessandro Gondi notarial documents, 1593-1605.",,"Italian, 16th century 17th century, 1593, Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Latin - 17th century Manuscripts, Renaissance Notarial documents, Inheritance and succession, Italy, Gondi, Alessandro, fl. 1593-1605, , "
9946385403503681,Ms. Coll. 750,"Alessandro Gondi notarial documents, 1593-1605.",,"16th century 17th century, Italy, Italian, Legal"
9946385413503681,Ms. Coll. 750,"Antonfrancesco Gondi correspondence, 1532-1608.",,"Italian, 16th century 17th century, 1532, Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century Manuscripts, Renaissance, Clement VII, Pope, 1478-1534 Tax collection, Florence Italy, Gondi, Antonfrancesco, , "
9946385413503681,Ms. Coll. 750,"Antonfrancesco Gondi correspondence, 1532-1608.",,"16th century 17th century, Italy, Italian, Pontifical, Financial records, Legal"
9946385423503681,Ms. Coll. 750,"Baccio Gondi financial document, 1569.",,"Italian, 16th century, 1569, Accounts Manuscripts, Italian - 16th century Manuscripts, Renaissance, Accounting Mancino, Giovanbattista del, Italy, Gondi, Baccio, , "
9946385423503681,Ms. Coll. 750,"Baccio Gondi financial document, 1569.",,"16th century, Italy, Italian, Financial records"
9946385433503681,Ms. Coll. 750,"Bartolomeo Gondi ledger fragment, 1541-1553.",,"Italian, 16th century, 1541, Accounts Credit records Fragments Ledgers (account books) Manuscripts, Italian - 16th century, Accounting, Italy, Gondi, Bartolomeo, , "
9946385433503681,Ms. Coll. 750,"Bartolomeo Gondi ledger fragment, 1541-1553.",,"16th century, Financial records, Italy, Italian"
9946385473503681,Ms. Coll. 750,"Cassandra Gondi correspondence, 1576-1577.",,"Italian, 16th century, 1576, Manuscripts, Italian - 16th century Manuscripts, Renaissance, Gondi, Cassandra, , "
9946385473503681,Ms. Coll. 750,"Cassandra Gondi correspondence, 1576-1577.",,"16th century, Italy, Italian, Accounts"
9946385513503681,Ms. Coll. 750,"Costanza Gondi correspondence, 1584.",,"Italian, 16th century, 1584, Manuscripts, Italian - 16th century Manuscripts, Renaissance, Gondi, Costanza, recipient, , "
9946385513503681,Ms. Coll. 750,"Costanza Gondi correspondence, 1584.",,"16th century, Italy, Italian, Financial records"
9946385543503681,Ms. Coll. 750,"Emilio Gondi correspondence and financial documents, 1575-1622.",,"Italian, 16th century 17th century, 1575, Accounts Credit records Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century, Florence (Italy), Gondi, Emilio, , "
9946385543503681,Ms. Coll. 750,"Emilio Gondi correspondence and financial documents, 1575-1622.",,"16th century 17th century, Italy, Italian, Financial records"
9946385563503681,Ms. Coll. 750,"Fabrizzio Gondi correspondence, 1578-1580.",,"Italian, 16th century, 1578, Manuscripts, Italian - 16th century Manuscripts, Renaissance, Nobility, Florence Italy, Gondi, Fabrizzio, , "
9946385563503681,Ms. Coll. 750,"Fabrizzio Gondi correspondence, 1578-1580.",,"16th century, Italy, Italian, Legal"
9946386613503681,Ms. Coll. 750,"Giulia Gondi correspondence, 1510-1520.",,"Italian, 16th century, 1510, Manuscripts, Italian - 16th century Manuscripts, Renaissance, Textile industry, Italy, Gondi, Giulia, recipient, , "
9946386613503681,Ms. Coll. 750,"Giulia Gondi correspondence, 1510-1520.",,"16th century, Italy, Italian, Financial records, Accounts"
9946386653503681,Ms. Coll. 750,"Giuliano Gondi correspondence, 1510.",,"Italian, 16th century, 1510, Manuscripts, Italian - 16th century Manuscripts, Renaissance, Textile industry, Italy, Gondi, Giuliano, fl. 1510, recipient, , "
9946386653503681,Ms. Coll. 750,"Giuliano Gondi correspondence, 1510.",,"16th century, Italy, Italian, Financial records, Accounts"
9946386723503681,Ms. Coll. 750,"Lionardo Gondi correspondence, 1550-1609.",,"Italian, 16th century 17th century, 1550, Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century Manuscripts, Renaissance, Farm management, Italy, Gondi, Lionardo, recipient, , "
9946386723503681,Ms. Coll. 750,"Lionardo Gondi correspondence, 1550-1609.",,"16th century 17th century, Italy, Italian, Financial records, Accounts"
9946386763503681,Ms. Coll. 750,"Lorenzo Gondi correspondence, 1555-1625.",,"Italian, 16th century 17th century, 1555, Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century Manuscripts, Renaissance, Ferdinando I, Grand-Duke of Tuscany, 1549-1609, Gondi, Lorenzo, recipient, , "
9946386763503681,Ms. Coll. 750,"Lorenzo Gondi correspondence, 1555-1625.",,"16th century 17th century, Italy, Italian, Legal"
9947639403503681,Ms. Coll. 750,"Filza XV segnata con la lettera P, come appare all'estratto sotto, n. 441, ca. 1500-1667.",,"Italian, 16th century 17th century, 1500, Inventories Legal documents Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century, Civil law Cosimo I, Grand-Duke of Tuscany, 1519-1574 Dowry Gondi, Caterina Inheritance and succession, Florence Italy, Gondi family, , "
9947639403503681,Ms. Coll. 750,"Filza XV segnata con la lettera P, come appare all'estratto sotto, n. 441, ca. 1500-1667.",,"16th century 17th century, Legal, Document, Italy, Italian"
9947639443503681,Ms. Coll. 750,"Filza Xma segnata con la lettera K: come apparisce al suo estratto sotto: n. 344, 1478-1653.",,"Italian, 15th century 16th century 17th century, 1478, Accounts Inventories Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century, Accounting Altoviti, Bartolomea Capponi, Matteo Cosimo I, Grand-Duke of Tuscany, 1519-1574 Cosimo II, Grand Duke of Tuscany, 1590-1621, Florence Italy, Gondi family, , "
9947639443503681,Ms. Coll. 750,"Filza Xma segnata con la lettera K: come apparisce al suo estratto sotto: n. 344, 1478-1653.",,"15th century 16th century 17th century, Accounts, Legal, Financial records, Italy, Italian"
9947639453503681,Ms. Coll. 750,"Filza XVI: segnata con la lettera Q: come apparisce al suo estratto sotto: n. 458, 1418-1634.",,"Italian, 15th century 16th century 17th century, 1418, Accounts Codices Inventories Manuscripts, European Manuscripts, Italian - 15th century, Civil law Farm management Inheritance and succession Medici, House of Monte di pietà (Florence, Italy), Florence Italy, Gondi family, , "
9947639453503681,Ms. Coll. 750,"Filza XVI: segnata con la lettera Q: come apparisce al suo estratto sotto: n. 458, 1418-1634.",,"15th century 16th century 17th century, Italy, Italian, Legal, Accounts"
9947639563503681,Ms. Coll. 750,"Giovanbattista Gondi correspondence and financial documents, 1596-1662.",,"Italian, 16th century 17th century, 1596, Accounts Credit records Ledgers (account books) Manuscripts, European Manuscripts, Italian - 16th century, Accounting Cookery, Italian Food habits History, Italy, Gondi, Giovanbattista, fl. 1596-1662, , "
